timestamp,datetime,open,high,low,close,volume
1780493400000,2026-06-03 13:30:00,67101.71,76707.8,57163.15,65418.35,93.39208
1780495200000,2026-06-03 14:00:00,53809.74,64000.0,42571.7,45397.7,9.92789
1780497000000,2026-06-03 14:30:00,45389.39,62609.2,35456.7,35725.7,7.35366
1780498800000,2026-06-03 15:00:00,35515.63,47233.07,17692.92,17820.89,7.24814
1780500600000,2026-06-03 15:30:00,17820.89,23055.38,7835.27,7835.27,12.03376
1780502400000,2026-06-03 16:00:00,8178.2,10517.41,3483.19,3533.09,24.40627
1780504200000,2026-06-03 16:30:00,3533.09,4231.29,1672.52,1748.41,45.28379
1780506000000,2026-06-03 17:00:00,1748.41,2163.2,916.38,1031.5,66.10295
1780507800000,2026-06-03 17:30:00,1022.9,1168.97,802.04,853.84,68.44642
1780509600000,2026-06-03 18:00:00,846.3,1361.56,846.3,1290.1,45.50661
1780511400000,2026-06-03 18:30:00,1290.1,2895.63,1241.18,2526.1,35.99222
1780513200000,2026-06-03 19:00:00,2546.5,2854.0,1719.4,1787.9,52.47851
1780515000000,2026-06-03 19:30:00,1796.5,2098.4,1097.56,1203.8,62.44088
1780516800000,2026-06-03 20:00:00,1204.0,2316.76,1094.57,2070.53,58.51228
1780518600000,2026-06-03 20:30:00,2087.23,3775.38,1847.4,3618.97,37.27036
1780520400000,2026-06-03 21:00:00,3618.97,5983.05,2955.01,5983.05,15.67478
1780522200000,2026-06-03 21:30:00,8352.24,10183.99,6458.03,8162.3,8.13839
1780524000000,2026-06-03 22:00:00,8179.89,14117.72,6222.37,13610.29,9.70548
1780525800000,2026-06-03 22:30:00,18841.39,60029.88,17453.53,50388.41,2.29738
1780527600000,2026-06-03 23:00:00,50287.82,66670.0,44726.45,64463.6,4.03561
1780529400000,2026-06-03 23:30:00,64463.6,66670.0,64463.6,64463.6,11.11363
1780531200000,2026-06-04 00:00:00,64464.41,66688.01,54225.26,65704.2,55.64168
1780533000000,2026-06-04 00:30:00,66144.43,66688.01,53627.59,63604.4,37.25371
1780534800000,2026-06-04 01:00:00,64163.62,66688.01,62767.9,62767.9,13.52464
1780536600000,2026-06-04 01:30:00,62785.35,66688.01,62518.83,64000.0,13.98905
1780538400000,2026-06-04 02:00:00,64603.94,66716.73,54100.38,63022.18,30.61432
1780540200000,2026-06-04 02:30:00,63022.18,63889.81,62918.09,63192.65,14.74831
1780542000000,2026-06-04 03:00:00,63192.66,64120.0,63192.65,63918.01,26.08102
1780543800000,2026-06-04 03:30:00,63918.0,64621.42,63905.48,64358.33,18.76723
1780545600000,2026-06-04 04:00:00,64363.49,70990.51,53898.07,64600.0,25.24011
1780547400000,2026-06-04 04:30:00,64600.0,64604.01,63017.91,64397.98,20.91292
1780549200000,2026-06-04 05:00:00,64397.99,64397.99,63671.99,63859.99,23.76005
1780551000000,2026-06-04 05:30:00,63859.99,64310.73,55000.0,63962.49,32.30362
1780552800000,2026-06-04 06:00:00,63966.0,64525.76,62929.72,64262.01,24.88909
1780554600000,2026-06-04 06:30:00,64262.0,64404.4,60716.9,64024.93,18.8676
1780556400000,2026-06-04 07:00:00,64024.94,64062.81,63498.0,63696.72,20.61313
1780558200000,2026-06-04 07:30:00,63696.72,64009.11,63603.32,63603.33,14.929
1780560000000,2026-06-04 08:00:00,63603.33,63891.45,63251.25,63496.0,22.14925
1780561800000,2026-06-04 08:30:00,63496.0,63784.2,63406.0,63641.76,16.19993
1780563600000,2026-06-04 09:00:00,63641.77,63641.77,62817.82,62876.0,24.66992
1780565400000,2026-06-04 09:30:00,62876.01,63242.99,62725.55,63242.99,19.48813
1780567200000,2026-06-04 10:00:00,63242.99,63454.77,62518.0,62524.0,21.0114
1780569000000,2026-06-04 10:30:00,62523.99,62788.02,62314.82,62430.01,23.77104
1780570800000,2026-06-04 11:00:00,62430.01,62666.0,62228.0,62631.99,31.95892
1780572600000,2026-06-04 11:30:00,62631.99,62806.38,62207.99,62527.04,22.08031
1780574400000,2026-06-04 12:00:00,62527.05,65008.56,53597.82,63254.01,37.27748
1780576200000,2026-06-04 12:30:00,63254.01,63910.41,63158.0,63766.82,24.8395
1780578000000,2026-06-04 13:00:00,63766.83,73229.03,53779.36,63240.0,54.89027
1780579800000,2026-06-04 13:30:00,63240.0,64415.26,63133.48,64204.14,30.13286
1780581600000,2026-06-04 14:00:00,64204.15,64488.24,63649.3,64142.0,27.21924
1780583400000,2026-06-04 14:30:00,64141.99,64141.99,63082.1,63943.99,16.19373
1780585200000,2026-06-04 15:00:00,63944.0,64400.0,63806.4,63971.84,24.95944
1780587000000,2026-06-04 15:30:00,63971.85,64075.62,63590.0,63918.0,19.3678
1780588800000,2026-06-04 16:00:00,63918.01,63918.01,63615.43,63660.89,18.47268
1780590600000,2026-06-04 16:30:00,63660.89,63858.58,63456.0,63562.04,17.69733
1780592400000,2026-06-04 17:00:00,63562.05,63705.12,63143.85,63210.22,24.32868
1780594200000,2026-06-04 17:30:00,63210.22,63613.7,62839.79,63550.94,21.97232
1780596000000,2026-06-04 18:00:00,63550.95,63866.33,63153.41,63866.33,14.4928
1780597800000,2026-06-04 18:30:00,63866.32,64085.02,63250.92,63842.48,21.72347
1780599600000,2026-06-04 19:00:00,63842.48,64309.08,63565.7,64125.68,18.71006
1780601400000,2026-06-04 19:30:00,64125.69,64125.69,63546.23,63661.22,11.58579
1780603200000,2026-06-04 20:00:00,63661.23,63790.4,63190.84,63300.0,22.02697
1780605000000,2026-06-04 20:30:00,63300.0,63653.2,63300.0,63635.71,17.04692
1780606800000,2026-06-04 21:00:00,63635.71,63861.73,63455.91,63495.63,15.38756
