timestamp,datetime,open,high,low,close,volume
1780493400000,2026-06-03 13:30:00,1874.67,1874.67,1863.95,1864.76,16.6873
1780494300000,2026-06-03 13:45:00,1864.76,1872.4,1861.86,1867.52,75.1385
1780495200000,2026-06-03 14:00:00,1867.53,1868.38,1862.19,1866.03,218.6516
1780496100000,2026-06-03 14:15:00,1866.02,1866.03,1854.84,1856.65,32.1803
1780497000000,2026-06-03 14:30:00,1857.31,1861.68,1853.29,1853.6,29.5655
1780497900000,2026-06-03 14:45:00,1853.6,1858.82,1853.2,1857.74,30.3941
1780498800000,2026-06-03 15:00:00,1857.74,1858.74,1848.36,1851.04,21.6244
1780499700000,2026-06-03 15:15:00,1851.19,1854.85,1845.01,1853.72,36.8325
1780500600000,2026-06-03 15:30:00,1853.47,1855.68,1843.49,1846.62,73.4102
1780501500000,2026-06-03 15:45:00,1845.01,1846.27,1836.37,1836.4,28.6285
1780502400000,2026-06-03 16:00:00,1836.41,1843.07,1831.98,1836.38,20.0393
1780503300000,2026-06-03 16:15:00,1836.11,1837.84,1812.29,1818.83,37.861
1780504200000,2026-06-03 16:30:00,1820.93,1828.8,1817.86,1828.23,12.2496
1780505100000,2026-06-03 16:45:00,1828.76,1833.03,1826.24,1832.64,18.7338
1780506000000,2026-06-03 17:00:00,1832.65,1833.28,1819.67,1821.19,18.5573
1780506900000,2026-06-03 17:15:00,1820.1,1829.27,1820.09,1829.27,12.5165
1780507800000,2026-06-03 17:30:00,1829.46,1838.95,1827.41,1836.18,25.0089
1780508700000,2026-06-03 17:45:00,1836.13,1836.13,1823.96,1828.53,33.2181
1780509600000,2026-06-03 18:00:00,1828.54,1832.42,1825.67,1828.97,50.7422
1780510500000,2026-06-03 18:15:00,1827.17,1827.88,1821.77,1825.43,171.9088
1780511400000,2026-06-03 18:30:00,1825.84,1832.19,1823.24,1830.48,19.9519
1780512300000,2026-06-03 18:45:00,1830.23,1834.18,1830.23,1832.52,17.8482
1780513200000,2026-06-03 19:00:00,1832.53,1833.64,1826.51,1827.61,21.8552
1780514100000,2026-06-03 19:15:00,1827.6,1827.94,1815.05,1815.49,26.4121
1780515000000,2026-06-03 19:30:00,1815.99,1822.94,1813.91,1820.0,16.4086
1780515900000,2026-06-03 19:45:00,1820.0,1823.17,1796.68,1803.66,25.0109
1780516800000,2026-06-03 20:00:00,1803.66,1812.6,1794.29,1811.38,27.4588
1780517700000,2026-06-03 20:15:00,1811.37,1811.38,1797.22,1810.51,10.4579
1780518600000,2026-06-03 20:30:00,1810.5,1810.5,1793.79,1793.79,21.7111
1780519500000,2026-06-03 20:45:00,1793.79,1795.08,1773.58,1781.35,17.5717
1780520400000,2026-06-03 21:00:00,1781.35,1802.64,1778.04,1799.18,10.3034
1780521300000,2026-06-03 21:15:00,1798.74,1802.71,1798.21,1802.16,5.7586
1780522200000,2026-06-03 21:30:00,1800.89,1836.22,1800.89,1826.51,20.2361
1780523100000,2026-06-03 21:45:00,1829.43,1849.32,1826.22,1848.07,17.7707
1780524000000,2026-06-03 22:00:00,1849.29,1849.82,1837.31,1838.56,25.6688
1780524900000,2026-06-03 22:15:00,1838.44,1838.44,1827.58,1829.28,10.6899
1780525800000,2026-06-03 22:30:00,1828.9,1834.57,1825.9,1830.88,12.0749
1780526700000,2026-06-03 22:45:00,1830.93,1831.31,1823.52,1827.65,14.5962
1780527600000,2026-06-03 23:00:00,1827.65,1830.25,1817.69,1825.23,20.21
1780528500000,2026-06-03 23:15:00,1823.57,1824.12,1816.78,1822.18,21.523
1780529400000,2026-06-03 23:30:00,1821.92,1825.48,1814.88,1816.18,26.7523
1780530300000,2026-06-03 23:45:00,1816.5,1820.59,1812.84,1813.8,12.3531
1780531200000,2026-06-04 00:00:00,1813.81,1820.5,1810.58,1817.45,35.218
1780532100000,2026-06-04 00:15:00,1817.45,1818.89,1788.47,1788.47,68.1523
1780533000000,2026-06-04 00:30:00,1788.47,1802.91,1784.01,1800.03,79.5952
1780533900000,2026-06-04 00:45:00,1800.02,1800.02,1787.11,1793.61,95.7869
1780534800000,2026-06-04 01:00:00,1793.78,1800.69,1785.17,1787.15,55.0013
1780535700000,2026-06-04 01:15:00,1787.15,1787.15,1767.59,1772.92,105.0737
1780536600000,2026-06-04 01:30:00,1772.92,1789.16,1767.01,1782.56,83.7585
1780537500000,2026-06-04 01:45:00,1782.56,1782.56,1755.72,1759.04,117.0735
1780538400000,2026-06-04 02:00:00,1759.05,1764.37,1722.04,1746.03,181.0547
1780539300000,2026-06-04 02:15:00,1745.68,1771.62,1737.61,1767.26,97.6891
1780540200000,2026-06-04 02:30:00,1763.5,1776.9,1763.37,1775.01,51.5862
1780541100000,2026-06-04 02:45:00,1774.0,1777.92,1766.06,1766.34,40.1728
1780542000000,2026-06-04 03:00:00,1766.34,1796.7,1766.33,1793.73,68.9621
1780542900000,2026-06-04 03:15:00,1793.72,1800.03,1793.55,1794.47,153.9027
1780543800000,2026-06-04 03:30:00,1794.48,1811.61,1794.47,1809.08,79.7671
1780544700000,2026-06-04 03:45:00,1809.07,1811.4,1806.29,1809.23,73.2166
1780545600000,2026-06-04 04:00:00,1809.23,1816.19,1808.33,1813.93,46.0628
1780546500000,2026-06-04 04:15:00,1813.6,1817.11,1809.5,1811.31,102.9918
1780547400000,2026-06-04 04:30:00,1811.31,1812.59,1804.5,1807.0,122.0493
1780548300000,2026-06-04 04:45:00,1807.0,1807.86,1802.69,1804.74,136.5145
1780549200000,2026-06-04 05:00:00,1805.0,1805.22,1785.16,1792.33,167.1734
1780550100000,2026-06-04 05:15:00,1792.33,1794.74,1784.54,1785.2,164.5354
